cedar_uid,name,entity_class,name_source,name_source_label,name_source_url,name_captured,name_match_route,prior_canonical_name,name_differs_from_prior
CE-00028-T8,Huslia Village,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Huslia,1
CE-00029-01,Igiugig Village,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [generic-word-stripped core name],Igiugig,1
CE-0002A-6T,Native Village of Diomede (aka Inalik),Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [normalised],Diomede,1
CE-0002B-CK,Inupiat Community of the Arctic Slope,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Inupiat,1
CE-0002C-JC,Native Village of Barrow Inupiat Traditional Government,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Barrow,1
CE-0002D-R5,Iqugmiut Traditional Council,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Iqugmiut,1
CE-0002E-YY,Ivanof Bay Tribe,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Ivanof Bay,1
CE-0002F-4Q,Kaguyak Village,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kaguyuk,1
CE-0002G-AG,Village of Kaltag,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kaltag,1
CE-0002H-G9,Native Village of Kanatak,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kanatak,1
CE-0002J-P2,Native Village of Karluk,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Karluk,1
CE-0002K-WV,Organized Village of Kasaan,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kasaan,1
CE-0002M-2M,Kenaitze Indian Tribe,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kenaitze,1
CE-0002N-8D,Native Village of Kipnuk,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kipnuk,1
CE-0002P-E6,Kaktovik Village (aka Barter Island),Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [normalised],Kaktovik,1
CE-0002Q-MZ,Klawock Cooperative Association,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Klawock,1
CE-0002R-TR,Village of Kalskag,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kalskag,1
CE-0002S-0H,Native Village of Kluti Kaah (aka Copper Center),Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [normalised],Kluti Kaah,1
CE-0002T-6A,Native Village of Kongiganak,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kongiganak,1
CE-0002V-C3,King Island Native Community,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [generic-word-stripped core name],King Island,1
CE-0002W-JW,King Salmon Tribe,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],King Salmon,1
CE-0002X-RN,Knik Tribe,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Knik,1
CE-0002Y-YE,Native Village of Kobuk,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kobuk,1
CE-0002Z-47,Kokhanok Village,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kokhanok,1
CE-00030-FG,Village of Kotlik,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kotlik,1
CE-00031-N9,Koyukuk Native Village,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Koyukuk,1
CE-00032-V2,Native Village of Koyuk,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,canonical_name [BIA name minus generic prefix],Koyuk,1
CE-00033-1V,Kasigluk Traditional Elders Council,Federally recognized Alaska Native Village,bia_federal_register,"BIA, Indian Entities Recognized by and Eligible To Receive Services From the United States Bureau of Indian Affairs, 91 FR 4102",https://www.federalregister.gov/documents/2026/01/30/2026-01899/indian-entities-recognized-by-and-eligible-to-receive-services-from-the-united-states-bureau-of,2026-01-30,federal_register_legal_name [exact],Kasigluk,1
